GoogleCountry,Ecosystem,GoogleCity,Region,flag
France,Toulouse,Castanet-Tolosan,Europe,-2
France,Lyon,Albens,Europe,-2
France,Toulouse,Lasserre,Europe,-2
France,Lyon,Belley,Europe,-2
France,Marseille,Caissargues,Europe,-2
France,Lille,Inchy-en-Artois,Europe,-2
France,Marseille,Berre-l'tang,Europe,-2
France,Strasbourg,Folschviller,Europe,-2
France,Marseille,Saint-Cannat,Europe,-2
France,Toulouse,Valentine,Europe,-2
France,Lyon,Blyes,Europe,-2
France,Lyon,Frontonas,Europe,-2
France,Bordeaux,Jarnac,Europe,-2
France,Marseille,Noves,Europe,-2
France,Lyon,Chanas,Europe,-2
France,Toulouse,Cassagne,Europe,-2
France,Lyon,Rancy,Europe,-2
France,Toulouse,Graulhet,Europe,-2
France,Strasbourg,Eschentzwiller,Europe,-2
France,Lyon,Saint-Romain-de-Jalionas,Europe,-2
France,Marseille,Chteauneuf-les-Martigues,Europe,-2
France,Toulouse,Ralmont,Europe,-2
France,Lille,Pleine-Selve,Europe,-2
France,Lille,Laventie,Europe,-2
France,Lyon,Miribel,Europe,-2
France,Lyon,Pusignan,Europe,-2
France,Lyon,Chamalières-sur-Loire,Europe,-2
France,Lyon,Limas,Europe,-2
France,Lyon,Taponas,Europe,-2
France,Strasbourg,Colmar,Europe,1
France,Lyon,Genay,Europe,-2
France,Lyon,Saint-Ismier,Europe,-2
France,Lyon,Sainte-Consorce,Europe,-2
France,Strasbourg,Phalsbourg,Europe,-2
France,Lyon,Briennon,Europe,-2
France,Nice,Frjus,Europe,-2
France,Strasbourg,Niederhausbergen,Europe,-2
France,Strasbourg,Geispolsheim,Europe,-2
France,Marseille,Lambesc,Europe,1
France,Lille,Flixecourt,Europe,-2
France,Lyon,Saint-Étienne,Europe,1
France,Lyon,Gleiz,Europe,-2
France,Bordeaux,Bègles,Europe,1
France,Nice,Bonson,Europe,-2
France,Bordeaux,Soulac-sur-Mer,Europe,-2
France,Lyon,Annonay,Europe,-2
France,Marseille,Cucuron,Europe,-2
France,Lyon,St-Just-la-Pendue,Europe,-2
France,Bordeaux,Sainte-Eulalie,Europe,-2
France,Toulouse,Launaguet,Europe,-2
France,Marseille,Carpentras,Europe,1
France,Marseille,Gonfaron,Europe,-2
France,Toulouse,Ferran,Europe,-2
France,Lille,Neuville-Saint-Rmy,Europe,-2
France,Lille,Brebires,Europe,-2
France,Lille,curie,Europe,1
France,Marseille,Marguerittes,Europe,-2
France,Nice,Biot,Europe,1
France,Bordeaux,Bergerac,Europe,1
France,Toulouse,Saint-Thomas,Europe,-2
France,Strasbourg,Mutzig,Europe,-2
France,Lyon,Saint-Cyr-au-Mont-d'Or,Europe,-2
France,Bordeaux,Saint-Mdard-de-Mussidan,Europe,-2
France,Lyon,Mâcon,Europe,1
France,Toulouse,Plaisance,Europe,-2
France,Lyon,Bourg-ls-Valence,Europe,-2
France,Bordeaux,Latresne,Europe,-2
France,Lyon,Limonest,Europe,-2
France,Lyon,Biviers,Europe,1
France,Lyon,Vourles,Europe,-2
France,Bordeaux,Lanton,Europe,-2
France,Lyon,Veyrins-Thuellin,Europe,-2
France,Lyon,Moirans,Europe,-2
France,Toulouse,Montesquieu-Volvestre,Europe,-2
France,Toulouse,Bo,Europe,1
France,Toulouse,L'Isle-Jourdain,Europe,-2
France,Marseille,Saint-Andiol,Europe,-2
France,Marseille,Le Pontet,Europe,-2
France,Toulouse,Gratentour,Europe,-2
France,Strasbourg,Hœrdt,Europe,-2
France,Lille,Vendegies-sur-caillon,Europe,-2
France,Strasbourg,Strasbourg,Europe,1
France,Lyon,Bourg-de-Péage,Europe,-2
France,Lyon,Dardilly,Europe,-2
France,Bordeaux,Sainte-Foy-la-Grande,Europe,-2
France,Lille,Cattenires,Europe,-2
France,Toulouse,Lavernose-Lacasse,Europe,-2
France,Lyon,Saint-Gengoux-de-Sciss,Europe,-2
France,Lyon,Saint-Georges-de-Reneins,Europe,-2
France,Lille,La Chapelle-d'Armentires,Europe,-2
France,Bordeaux,Sainte-Eulalie-en-Born,Europe,-2
France,Lyon,Saint-Julien-de-Jonzy,Europe,-2
France,Marseille,Carqueiranne,Europe,-2
France,Lyon,Dunires,Europe,-2
France,Toulouse,Gaja-et-Villedie,Europe,-2
France,Lille,Montauban-de-Picardie,Europe,-2
France,Lyon,Saint-Laurent-en-Royans,Europe,-2
France,Bordeaux,Tonneins,Europe,-2
France,Lyon,Saint-Nazaire-les-Eymes,Europe,-2
France,Strasbourg,Entzheim,Europe,-2
France,Lyon,Neuville-sur-Sane,Europe,-2
France,Lyon,Ruffieux,Europe,-2
France,Lyon,Le Mayet-de-Montagne,Europe,-2
France,Nice,Larche,Europe,-2
France,Lyon,Veurey-Voroize,Europe,-2
France,Lille,Denain,Europe,-2
France,Lyon,Meyzie,Europe,-2
France,Bordeaux,Castillonns,Europe,-2
France,Lyon,Champdie,Europe,-2
France,Lille,Wizernes,Europe,-2
France,Strasbourg,Bruyres,Europe,-2
France,Nice,Roquebrune-sur-Argens,Europe,-2
France,Nice,Nice,Europe,1
France,Lille,Audruicq,Europe,-2
France,Lyon,Lugny,Europe,-2
France,Lyon,Montrevel-en-Bresse,Europe,-2
France,Lyon,Jassans-Riottier,Europe,-2
France,Lyon,Oullins,Europe,-2
France,Lyon,Tournon-sur-Rhne,Europe,-2
France,Lyon,Bresse-sur-Grosne,Europe,-2
France,Lyon,Gureins,Europe,-2
France,Lille,Fourmies,Europe,-2
France,Lyon,Saint-Lger-sur-Roanne,Europe,-2
France,Strasbourg,Eguisheim,Europe,-2
France,Marseille,Hyères,Europe,-2
France,Bordeaux,Lge-Cap-Ferret,Europe,-2
France,Lyon,Saint-Pal-de-Mons,Europe,-2
France,Lyon,Riorges,Europe,1
France,Bordeaux,Vrac,Europe,-2
France,Lyon,Lorette,Europe,-2
France,Lille,Gondecourt,Europe,-2
France,Lyon,Vienne,Europe,1
France,Marseille,La Ciotat,Europe,-2
France,Strasbourg,Sarreguemines,Europe,-2
France,Lille,Gauchy,Europe,-2
France,Marseille,Fos-sur-Mer,Europe,-2
France,Lyon,Unieux,Europe,-2
France,Strasbourg,Zimmerbach,Europe,-2
France,Lyon,Bourg-de-Thizy,Europe,-2
France,Strasbourg,Plobsheim,Europe,-2
France,Nice,Chteauneuf-Villevieille,Europe,-2
France,Toulouse,Cugnaux,Europe,-2
France,Lille,Avesnes-le-Sec,Europe,-2
France,Bordeaux,Creysse,Europe,-2
France,Lille,Orchies,Europe,-2
France,Toulouse,Péchabo,Europe,-2
France,Marseille,Le Thor,Europe,1
France,Marseille,Allauch,Europe,1
France,Toulouse,Alban,Europe,1
France,Bordeaux,Saint-Jean-d'Illac,Europe,-2
France,Lyon,La Fouillouse,Europe,-2
France,Bordeaux,Villeneuve-de-Duras,Europe,-2
France,Toulouse,Moissac,Europe,-2
France,Lille,Bthune,Europe,-2
France,Lyon,Mauves,Europe,-2
France,Lille,Berse,Europe,-2
France,Bordeaux,La Teste-de-Buch,Europe,-2
France,Marseille,Mounes-ls-Montrieux,Europe,-2
France,Marseille,Pernes-les-Fontaines,Europe,-2
France,Marseille,Signes,Europe,-2
France,Bordeaux,La Tour-Blanche,Europe,-2
France,Nice,Le Cannet,Europe,-2
France,Strasbourg,Holtzheim,Europe,-2
France,Bordeaux,Marmande,Europe,-2
France,Toulouse,Saint-Sernin-sur-Rance,Europe,-2
France,Lyon,Belmont-de-la-Loire,Europe,-2
France,Lille,Rinxent,Europe,-2
France,Lyon,Meythet,Europe,-2
France,Toulouse,Carbonne,Europe,-2
France,Marseille,Carry-le-Rouet,Europe,-2
France,Toulouse,Carcassonne,Europe,1
France,Lyon,Beynost,Europe,-2
France,Lyon,Francheville,Europe,-2
France,Lyon,Sassenage,Europe,-2
France,Bordeaux,Saint-Andr-de-Cubzac,Europe,-2
France,Lyon,Bellignat,Europe,-2
France,Lille,Annezin,Europe,-2
France,Toulouse,Auzeville-Tolosane,Europe,-2
France,Marseille,Taillades,Europe,-2
France,Bordeaux,Parentis-en-Born,Europe,-2
France,Nice,Claviers,Europe,-2
France,Lyon,Charentay,Europe,-2
France,Lille,Coquelles,Europe,-2
France,Toulouse,Bon-Encontre,Europe,-2
France,Lille,Fretin,Europe,-2
France,Toulouse,Puygouzon,Europe,-2
France,Bordeaux,Pomerol,Europe,-2
France,Lille,Wattrelos,Europe,1
France,Marseille,Le Tholonet,Europe,-2
France,Bordeaux,Mios,Europe,-2
France,Lyon,Panissires,Europe,-2
France,Marseille,Quinson,Europe,1
France,Nice,Sigale,Europe,-2
France,Toulouse,Aureville,Europe,-2
France,Lyon,Boffres,Europe,-2
France,Strasbourg,Lipvre,Europe,-2
France,Marseille,Belcodne,Europe,-2
France,Lille,Lens,Europe,1
France,Lyon,Tournus,Europe,-2
France,Lille,Hem-Lenglet,Europe,-2
France,Lyon,Champdor,Europe,-2
France,Lyon,Le Cotea,Europe,-2
France,Lyon,La Motte-Fanjas,Europe,-2
France,Strasbourg,Habsheim,Europe,-2
France,Strasbourg,Molsheim,Europe,1
France,Lille,Bouchain,Europe,-2
France,Toulouse,Limoux,Europe,-2
France,Strasbourg,Haguena,Europe,-2
France,Lille,Vendeville,Europe,-2
France,Bordeaux,Saint-Médard-en-Jalles,Europe,-2
France,Lyon,Corveissiat,Europe,-2
France,Lille,Merris,Europe,-2
France,Strasbourg,Val-de-Moder,Europe,-2
France,Toulouse,Le Port,Europe,-2
France,Lyon,Eclose,Europe,-2
France,Lille,Ronchin,Europe,-2
France,Strasbourg,Mulhouse,Europe,1
France,Strasbourg,Fribourg,Europe,1
France,Lyon,Molinges,Europe,-2
France,Toulouse,Pont-du-Casse,Europe,-2
France,Lyon,Feyzin,Europe,-2
France,Strasbourg,Ostwald,Europe,-2
France,Lyon,Montral-la-Cluse,Europe,-2
France,Lille,Flers-en-Escrebieux,Europe,-2
France,Strasbourg,Sausheim,Europe,-2
France,Strasbourg,Auersmacher,Europe,-2
France,Lyon,Craponne,Europe,-2
France,Lyon,Villard-de-Lans,Europe,-2
France,Marseille,Bouillargues,Europe,-2
France,Nice,Les Adrets-de-l'Estrel,Europe,-2
France,Bordeaux,Port-Sainte-Foy-et-Ponchapt,Europe,-2
France,Lille,Haubourdin,Europe,-2
France,Marseille,Aubagne,Europe,1
France,Lyon,Colombier-Saugnie,Europe,-2
France,Lille,Loison-sous-Lens,Europe,-2
France,Lyon,Chavanay,Europe,-2
France,Lyon,Lamure-sur-Azergues,Europe,-2
France,Marseille,Grans,Europe,-2
France,Nice,Roquebrune-Cap-Martin,Europe,-2
France,Lyon,Siccieu-Saint-Julien-et-Carisie,Europe,-2
France,Toulouse,Castelnaudary,Europe,1
France,Marseille,Le Pradet,Europe,-2
France,Toulouse,Gaillac,Europe,-2
France,Lille,Saint-Quentin,Europe,-2
France,Toulouse,Montrab,Europe,-2
France,Lyon,Oyonnax,Europe,-2
France,Toulouse,Carlipa,Europe,-2
France,Lyon,Viriat,Europe,-2
France,Lyon,Crpieux-la Pape,Europe,-2
France,Toulouse,Mercus,Europe,-2
France,Lille,Wallers,Europe,-2
France,Lyon,Saint-Pierre-de-Chandie,Europe,-2
France,Lyon,Marcilly-d'Azergues,Europe,-2
France,Lille,Cambrai,Europe,-2
France,Lille,Villers-Bretonneux,Europe,-2
France,Lille,Frelinghien,Europe,-2
France,Nice,Grasse,Europe,1
France,Bordeaux,Brossac,Europe,-2
France,Toulouse,Gagnac-sur-Garonne,Europe,-2
France,Lille,Tincques,Europe,-2
France,Strasbourg,Saint-Avold,Europe,-2
France,Bordeaux,Saint-Aubin-de-Médoc,Europe,-2
France,Bordeaux,Saint-Martial-d'Artenset,Europe,-2
France,Toulouse,Cpie,Europe,-2
France,Toulouse,Montgiscard,Europe,-2
France,Toulouse,La Capelle-Bleys,Europe,-2
France,Lyon,Bessenay,Europe,-2
France,Bordeaux,Saint-Mdard-de-Guizires,Europe,-2
France,Lyon,Alby-sur-Chran,Europe,-2
France,Lyon,St-Priest-en-Jarez,Europe,-2
France,Lyon,Crottet,Europe,-2
France,Lyon,Saint-Bonnet-de-Joux,Europe,-2
France,Lille,Berlaimont,Europe,-2
France,Toulouse,Verfeil,Europe,-2
France,Lyon,Viviers-du-Lac,Europe,-2
France,Lyon,Guilherand-Granges,Europe,-2
France,Lyon,Brignais,Europe,-2
France,Bordeaux,Cestas,Europe,-2
France,Lyon,Fraisses,Europe,-2
France,Lyon,Montmlian,Europe,-2
France,Nice,Seillans,Europe,-2
France,Bordeaux,Biganos,Europe,-2
France,Lyon,Saint-Quentin-Fallavier,Europe,-2
France,Lille,Noyelles-Godault,Europe,-2
France,Lyon,Maudre,Europe,-2
France,Lille,Lambersart,Europe,1
France,Lyon,Izernore,Europe,-2
France,Nice,Trans-en-Provence,Europe,-2
France,Lille,Raillencourt-Sainte-Olle,Europe,-2
France,Strasbourg,Henriville,Europe,-2
France,Strasbourg,Kingersheim,Europe,-2
France,Bordeaux,Blanquefort,Europe,-2
France,Strasbourg,Obernai,Europe,-2
France,Strasbourg,Rixheim,Europe,-2
France,Nice,Utelle,Europe,-2
France,Lyon,Saint-Dsirat,Europe,-2
France,Lyon,Les Olmes,Europe,-2
France,Lyon,Voiron,Europe,1
France,Toulouse,Cornebarrie,Europe,-2
France,Lille,Roncq,Europe,-2
France,Toulouse,Balaguier-sur-Rance,Europe,-2
France,Lille,Templemars,Europe,-2
France,Lille,Neufchtel-Hardelot,Europe,-2
France,Toulouse,Sainte-Foy-d'Aigrefeuille,Europe,-2
France,Strasbourg,Maisonsgoutte,Europe,-2
France,Lille,Boué,Europe,-2
France,Lyon,Chaponnay,Europe,-2
France,Lyon,Saint-Marcellin,Europe,-2
France,Lille,Calais,Europe,1
France,Toulouse,Gimont,Europe,-2
France,Lille,Willems,Europe,-2
France,Lyon,Le Chambon-Feugerolles,Europe,-2
France,Strasbourg,Kerbach,Europe,-2
France,Marseille,Gargas,Europe,-2
France,Strasbourg,Slestat,Europe,-2
France,Lyon,Villefontaine,Europe,-2
France,Strasbourg,Weyersheim,Europe,-2
France,Strasbourg,Wasselonne,Europe,-2
France,Toulouse,Castelculier,Europe,-2
France,Lille,Ruitz,Europe,-2
France,Toulouse,Plaisance-du-Touch,Europe,-2
France,Lyon,Fontaines-Saint-Martin,Europe,-2
France,Lyon,Haute-Rivoire,Europe,-2
France,Toulouse,Pech-Luna,Europe,-2
France,Lille,Wavrin,Europe,-2
France,Bordeaux,Pineuilh,Europe,-2
France,Bordeaux,Eysines,Europe,-2
France,Lille,Carvin,Europe,-2
France,Marseille,Pertuis,Europe,-2
France,Toulouse,Terssac,Europe,-2
France,Lyon,Corenc,Europe,-2
France,Lyon,Échirolles,Europe,-2
France,Lyon,Mry,Europe,-2
France,Nice,Lorgues,Europe,1
France,Strasbourg,Diedendorf,Europe,-2
France,Strasbourg,Sigolsheim,Europe,-2
France,Bordeaux,Mimizan,Europe,-2
France,Marseille,Meyreuil,Europe,-2
France,Lyon,Boisset-ls-Montrond,Europe,-2
France,Marseille,Villecroze,Europe,-2
France,Toulouse,Marssac-sur-Tarn,Europe,-2
France,Marseille,La Penne-sur-Huveaune,Europe,-2
France,Lyon,Barberaz,Europe,-2
France,Lyon,Saint-Romain-de-Popey,Europe,-2
France,Lille,Billy-Montigny,Europe,-2
France,Lille,Bruay-la-Buissire,Europe,-2
France,Nice,Barcelonnette,Europe,-2
France,Lille,Croix,Europe,1
France,Lyon,Brindas,Europe,-2
France,Toulouse,Revel,Europe,-2
France,Marseille,Le Val,Europe,-2
France,Lille,Preures,Europe,-2
France,Strasbourg,La Bresse,Europe,-2
France,Lille,Beuvry,Europe,-2
France,Toulouse,Sax,Europe,-2
France,Lyon,Bresson,Europe,-2
France,Lyon,Sainte-Sigolne,Europe,-2
France,Bordeaux,Libourne,Europe,-2
France,Bordeaux,Saujon,Europe,-2
France,Lyon,Martignat,Europe,-2
France,Lyon,Iguerande,Europe,-2
France,Lyon,Saint-Andr,Europe,-2
France,Lyon,Seynod,Europe,-2
France,Lille,Sars-et-Rosires,Europe,-2
France,Nice,Mougins,Europe,1
France,Lille,Bois-Grenier,Europe,-2
France,Lyon,Civrieux-d'Azergues,Europe,-2
France,Strasbourg,Reichshoffen,Europe,-2
France,Bordeaux,Saint-Magne-de-Castillon,Europe,-2
France,Lyon,Collonges-au-Mont-d'Or,Europe,-2
France,Strasbourg,Forbach,Europe,-2
France,Bordeaux,Mouthiers-sur-Boëme,Europe,-2
France,Lille,Irles,Europe,-2
France,Marseille,Carnoux-en-Provence,Europe,-2
France,Strasbourg,Logelheim,Europe,-2
France,Lille,Arras,Europe,1
France,Lyon,Vindry-sur-Turdine,Europe,-2
France,Lyon,Marcilloles,Europe,-2
France,Marseille,Plan-de-Cuques,Europe,1
France,Lille,Tteghem-Coudekerque-Village,Europe,-2
France,Lille,Glisy,Europe,-2
France,Lyon,Saint-Vallier,Europe,-2
France,Marseille,Martigues,Europe,1
France,Toulouse,Seilh,Europe,-2
France,Lyon,Neyron,Europe,-2
France,Lille,Le Parcq,Europe,-2
France,Lille,Pont--Vendin,Europe,-2
France,Marseille,Oraison,Europe,-2
France,Lyon,Givors,Europe,-2
France,Lyon,Monsols,Europe,-2
France,Marseille,Eyragues,Europe,-2
France,Marseille,Tarascon,Europe,-2
France,Lyon,Paray-le-Monial,Europe,-2
France,Strasbourg,Wissembourg,Europe,-2
France,Bordeaux,Sauternes,Europe,-2
France,Toulouse,Marignac,Europe,-2
France,Lille,Lesquin,Europe,1
France,Lille,Brillon,Europe,-2
France,Toulouse,La Tour-du-Crie,Europe,-2
France,Toulouse,Lafranaise,Europe,-2
France,Lyon,Chimilin,Europe,-2
France,Strasbourg,Schiltigheim,Europe,-2
France,Lyon,Saint-Jean-en-Royans,Europe,-2
France,Strasbourg,Jebsheim,Europe,-2
France,Strasbourg,Ittenheim,Europe,-2
France,Bordeaux,Labouheyre,Europe,-2
France,Nice,Moustiers-Sainte-Marie,Europe,-2
France,Toulouse,Lez,Europe,1
France,Toulouse,Francescas,Europe,-2
France,Bordeaux,Langon,Europe,-2
France,Lyon,Cuisery,Europe,-2
France,Toulouse,Morlhon-le-Haut,Europe,-2
France,Toulouse,Paulhac,Europe,-2
France,Strasbourg,Grardmer,Europe,-2
France,Marseille,Fontvieille,Europe,-2
France,Lille,Wasquehal,Europe,-2
France,Lyon,Nivolas-Vermelle,Europe,-2
France,Bordeaux,Sainte-Radegonde,Europe,-2
France,Nice,La Gaude,Europe,-2
France,Nice,Draguignan,Europe,-2
France,Lyon,Montagny,Europe,-2
France,Bordeaux,Podensac,Europe,-2
France,Lyon,Cran-Gevrier,Europe,-2
France,Lyon,Saint-tienne-de-Saint-Geoirs,Europe,-2
France,Bordeaux,Saint-Sauveur,Europe,-2
France,Lyon,Sauvain,Europe,-2
France,Lyon,Chtillon-Saint-Jean,Europe,-2
France,Lyon,Mably,Europe,-2
France,Lyon,Chaponost,Europe,-2
France,Toulouse,Estillac,Europe,-2
France,Lille,Gouy-Saint-Andr,Europe,-2
France,Marseille,Ventabren,Europe,-2
France,Lyon,Saint-Germain-Laval,Europe,-2
France,Marseille,Fourques,Europe,-2
France,Toulouse,Montaigu-de-Quercy,Europe,-2
France,Strasbourg,Bernardswiller,Europe,-2
France,Lyon,Davzieux,Europe,-2
France,Bordeaux,Thénac,Europe,1
France,Marseille,Beaucaire,Europe,-2
France,Toulouse,Peyriac-Minervois,Europe,-2
France,Lille,Lestrem,Europe,-2
France,Lyon,Saint-Marcel-ls-Valence,Europe,-2
France,Marseille,Brignoles,Europe,-2
France,Toulouse,Beauzelle,Europe,-2
France,Lille,Douai,Europe,1
France,Strasbourg,Goxwiller,Europe,-2
France,Lille,Gravelines,Europe,-2
France,Lille,Wancourt,Europe,-2
France,Strasbourg,La Wantzena,Europe,-2
France,Lyon,La Tour-du-Pin,Europe,-2
France,Marseille,Sausset-les-Pins,Europe,1
France,Lyon,La Mulatière,Europe,-2
France,Lille,Aulnoy-lez-Valenciennes,Europe,-2
France,Strasbourg,Hangenbieten,Europe,-2
France,Lille,Barlin,Europe,1
France,Toulouse,Blesta,Europe,-2
France,Lille,Gosnay,Europe,-2
France,Lille,Lomme,Europe,-2
France,Bordeaux,Le Bouscat,Europe,-2
France,Lyon,Vnissieux,Europe,-2
France,Lyon,Sathonay-Village,Europe,-2
France,Lyon,Nizerolles,Europe,-2
France,Bordeaux,Salles,Europe,-2
France,Lyon,Saint-tienne,Europe,-2
France,Toulouse,Verniolle,Europe,-2
France,Nice,Beaulieu-sur-Mer,Europe,-2
France,Toulouse,Muret,Europe,-2
France,Lyon,Jasseron,Europe,-2
France,Toulouse,Auty,Europe,-2
France,Marseille,Roussillon,Europe,-2
France,Lyon,Genas,Europe,-2
France,Marseille,La Cra,Europe,-2
France,Toulouse,No,Europe,1
France,Strasbourg,Wolfisheim,Europe,-2
France,Lille,Cysoing,Europe,-2
France,Lille,Avelin,Europe,-2
France,Marseille,Trets,Europe,-2
France,Bordeaux,Le Teich,Europe,-2
France,Lyon,Boz,Europe,-2
France,Lille,Hazebrouck,Europe,-2
France,Toulouse,Albi,Europe,1
France,Lyon,Montbrison,Europe,-2
France,Toulouse,Vacquiers,Europe,-2
France,Lyon,Massieux,Europe,-2
France,Bordeaux,Cenac,Europe,-2
France,Lyon,Pronnas,Europe,-2
France,Strasbourg,Truchtersheim,Europe,-2
France,Lyon,Sainte-Julie,Europe,1
France,Lyon,Arnas,Europe,-2
France,Lille,Somain,Europe,-2
France,Toulouse,Mazamet,Europe,-2
France,Bordeaux,Floirac,Europe,-2
France,Marseille,Les Baux-de-Provence,Europe,-2
France,Marseille,Cavaillon,Europe,1
France,Toulouse,Montauban,Europe,1
France,Strasbourg,Duttlenheim,Europe,-2
France,Toulouse,Seysses,Europe,-2
France,Lyon,Dagneux,Europe,-2
France,Lille,Vendin-le-Vieil,Europe,-2
France,Lyon,Charbonnires-les-Bains,Europe,-2
Georgia,Tbilisi,Sighnaghi,Asia,-2
Georgia,Tbilisi,Tbilisi,Asia,1
Georgia,Tbilisi,Telavi,Asia,-2
Georgia,Tbilisi,Vake-Saburtalo,Asia,-2
Georgia,Tbilisi,Rustavi,Asia,1
Germany,Berlin,Berlin,Europe,1
Germany,Berlin,Charlottenburg,Europe,1
Germany,Berlin,Friedrichshain,Europe,1
Germany,Berlin,Falkensee,Europe,1
Germany,Berlin,Hennigsdorf,Europe,1
Germany,Berlin,Kleinmachnow,Europe,1
Germany,Berlin,Kreuzberg,Europe,1
Germany,Berlin,Neukölln,Europe,1
Germany,Berlin,Oranienburg,Europe,1
Germany,Berlin,Potsdam,Europe,1
Germany,Berlin,Teltow,Europe,1
Germany,Berlin,Trebbin,Europe,1
Germany,Berlin,Wedding,Europe,1
Germany,Frankfurt,Mainz,Europe,1
Germany,Frankfurt,Wiesbaden,Europe,1
Germany,Frankfurt,Aschaffenburg,Europe,1
Germany,Frankfurt,Babenhausen,Europe,1
Germany,Frankfurt,Bad Homburg,Europe,1
Germany,Frankfurt,Bensheim,Europe,1
Germany,Frankfurt,Walla,Europe,1
Germany,Frankfurt,Boxberg,Europe,1
Germany,Frankfurt,Heidelberg,Europe,1
Germany,Frankfurt,Butzbach,Europe,-2
Germany,Frankfurt,Darmstadt,Europe,1
Germany,Frankfurt,Dreieich,Europe,1
Germany,Frankfurt,Eschborn,Europe,1
Germany,Frankfurt,Frankenthal,Europe,1
Germany,Frankfurt,Frankfurt,Europe,1
Germany,Frankfurt,Westend,Europe,1
Germany,Frankfurt,Neu-Isenburg,Europe,1
Germany,Frankfurt,Friedberg,Europe,1
Germany,Frankfurt,Fulda,Europe,1
Germany,Frankfurt,Giessen,Europe,1
Germany,Frankfurt,Griesheim,Europe,1
Germany,Frankfurt,Haiger,Europe,1
Germany,Frankfurt,Hana,Europe,1
Germany,Frankfurt,Heusenstamm,Europe,1
Germany,Frankfurt,Höchst,Europe,1
Germany,Frankfurt,Hockenheim,Europe,1
Germany,Frankfurt,Karben,Europe,1
Germany,Frankfurt,Langen,Europe,1
Germany,Frankfurt,Leimen,Europe,1
Germany,Frankfurt,Limburg,Europe,1
Germany,Frankfurt,Linden,Europe,1
Germany,Frankfurt,Lorsch,Europe,1
Germany,Frankfurt,Ludwigshafen,Europe,1
Germany,Frankfurt,Mannheim,Europe,1
Germany,Frankfurt,Marburg,Europe,1
Germany,Frankfurt,Mutterstadt,Europe,1
Germany,Frankfurt,Obertshausen,Europe,1
Germany,Frankfurt,Oberursel,Europe,1
Germany,Frankfurt,Offenbach,Europe,1
Germany,Frankfurt,Rüsselsheim,Europe,1
Germany,Frankfurt,Seligenstadt,Europe,1
Germany,Frankfurt,Selters,Europe,-2
Germany,Frankfurt,Würzburg,Europe,1
Germany,Frankfurt,Walldorf,Europe,1
Germany,Frankfurt,Weinheim,Europe,1
Germany,Frankfurt,Worms,Europe,1
Germany,Munich,Munich,Europe,1
Germany,Munich,Augsburg,Europe,1
Germany,Munich,Baar,Europe,1
Germany,Munich,Bad Aibling,Europe,1
Germany,Munich,Berg,Europe,1
Germany,Munich,Burghausen,Europe,1
Germany,Munich,Dillingen,Europe,1
Germany,Munich,Eisenberg,Europe,1
Germany,Munich,Erding,Europe,1
Germany,Munich,Feldkirchen,Europe,1
Germany,Munich,Freising,Europe,1
Germany,Munich,Garching,Europe,1
Germany,Munich,Geltendorf,Europe,1
Germany,Munich,Germering,Europe,1
Germany,Munich,Gilching,Europe,1
Germany,Munich,Grünwald,Europe,1
Germany,Munich,Grasbrunn,Europe,1
Germany,Munich,Iffeldorf,Europe,1
Germany,Munich,Ingolstadt,Europe,1
Germany,Munich,Karlsfeld,Europe,1
Germany,Munich,Kaufbeuren,Europe,1
Germany,Munich,Kiefersfelden,Europe,-2
Germany,Munich,Kolbermoor,Europe,1
Germany,Munich,Landshut,Europe,1
Germany,Munich,Mainburg,Europe,1
Germany,Munich,Manching,Europe,-2
Germany,Munich,Mindelheim,Europe,1
Germany,Munich,München,Europe,1
Germany,Munich,Neubiberg,Europe,1
Germany,Munich,Oberpfaffenhofen,Europe,1
Germany,Munich,Ottobrunn,Europe,1
Germany,Munich,Rohrbach,Europe,1
Germany,Munich,Rosenheim,Europe,1
Germany,Munich,Schrobenhausen,Europe,1
Germany,Munich,Schwabmünchen,Europe,1
Germany,Munich,Unterföhring,Europe,1
Germany,Munich,Weilheim in Oberbayern,Europe,1
Germany,Munich,Wolfratshausen,Europe,1
Germany,Rhineland,Siegen,,1
Germany,Rhineland,Aachen,,1
Germany,Rhineland,Bergisch Gladbach,,1
Germany,Rhineland,Bochum,,1
Germany,Rhineland,Bonn,,1
Germany,Rhineland,Bottrop,,1
Germany,Rhineland,Brühl,,1
Germany,Rhineland,Castrop-Rauxel,,1
Germany,Rhineland,Cologne,,1
Germany,Rhineland,Wachtberg,,1
Germany,Rhineland,Düsseldorf,,1
Germany,Rhineland,Daun,,1
Germany,Rhineland,Dortmund,,1
Germany,Rhineland,Dormagen,,1
Germany,Rhineland,Dorsten,,1
Germany,Rhineland,Duisburg,,1
Germany,Rhineland,Düren,,1
Germany,Rhineland,Elsdorf,,1
Germany,Rhineland,Eschweiler,,1
Germany,Rhineland,Essen,,1
Germany,Rhineland,Föhren,,1
Germany,Rhineland,Gelsenkirchen,,1
Germany,Rhineland,Gevelsberg,,1
